Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
4.116000000000001,1.929050343e-15,0.002532914,-3.73E-15,-2.14E-04,-3.73E-15,-2.14E-04,-1.98E-15,0.002049778
4.116100000000000,1.908292425e-15,0.002532977,-3.66E-15,-2.14E-04,-3.66E-15,-2.14E-04,-1.98E-15,0.002049828
4.116200000000000,1.892958533e-15,0.002533039,-3.60E-15,-2.14E-04,-3.60E-15,-2.14E-04,-1.98E-15,0.002049878
4.116300000000000,1.871454572e-15,0.002533101,-3.53E-15,-2.14E-04,-3.53E-15,-2.14E-04,-1.98E-15,0.002049928
4.116400000000001,1.853845176e-15,0.002533164,-3.46E-15,-2.14E-04,-3.46E-15,-2.14E-04,-1.98E-15,0.002049979
4.116500000000000,1.834063774e-15,0.002533226,-3.39E-15,-2.14E-04,-3.39E-15,-2.14E-04,-1.98E-15,0.002050029
4.116600000000000,1.815437613e-15,0.002533289,-3.33E-15,-2.14E-04,-3.33E-15,-2.14E-04,-1.98E-15,0.002050079
4.116700000000001,1.796728559e-15,0.002533351,-3.26E-15,-2.14E-04,-3.26E-15,-2.14E-04,-1.98E-15,0.002050129
4.116800000000000,1.777407624e-15,0.002533413,-3.19E-15,-2.14E-04,-3.19E-15,-2.14E-04,-1.98E-15,0.00205018
4.116900000000000,1.758999478e-15,0.002533476,-3.12E-15,-2.14E-04,-3.12E-15,-2.14E-04,-1.98E-15,0.00205023
4.117000000000000,1.737527621e-15,0.002533538,-3.05E-15,-2.14E-04,-3.05E-15,-2.14E-04,-1.98E-15,0.00205028
4.117100000000001,1.717356187e-15,0.0025336,-2.98E-15,-2.14E-04,-2.98E-15,-2.14E-04,-1.98E-15,0.00205033
4.117200000000000,1.701370166e-15,0.002533663,-2.91E-15,-2.14E-04,-2.91E-15,-2.14E-04,-1.98E-15,0.00205038
4.117300000000000,1.679144599e-15,0.002533725,-2.84E-15,-2.14E-04,-2.84E-15,-2.14E-04,-1.98E-15,0.002050431
4.117400000000000,1.658911355e-15,0.002533788,-2.76E-15,-2.14E-04,-2.76E-15,-2.14E-04,-1.98E-15,0.002050481
4.117500000000001,1.638459137e-15,0.00253385,-2.69E-15,-2.14E-04,-2.69E-15,-2.14E-04,-1.98E-15,0.002050531
4.117600000000000,1.618412763e-15,0.002533912,-2.62E-15,-2.14E-04,-2.62E-15,-2.14E-04,-1.98E-15,0.002050581
4.117700000000000,1.596194862e-15,0.002533975,-2.55E-15,-2.14E-04,-2.55E-15,-2.14E-04,-1.98E-15,0.002050632
4.117800000000000,1.580531791e-15,0.002534037,-2.48E-15,-2.14E-04,-2.48E-15,-2.14E-04,-1.98E-15,0.002050682
4.117900000000001,1.559400612e-15,0.0025341,-2.40E-15,-2.14E-04,-2.40E-15,-2.14E-04,-1.98E-15,0.002050732
4.118000000000000,1.536113718e-15,0.002534162,-2.33E-15,-2.14E-04,-2.33E-15,-2.14E-04,-1.98E-15,0.002050782
4.118100000000000,1.521050069e-15,0.002534224,-2.26E-15,-2.14E-04,-2.26E-15,-2.14E-04,-1.98E-15,0.002050833
4.118200000000000,1.496980716e-15,0.002534287,-2.18E-15,-2.14E-04,-2.18E-15,-2.14E-04,-1.98E-15,0.002050883
4.118300000000001,1.480036866e-15,0.002534349,-2.11E-15,-2.14E-04,-2.11E-15,-2.14E-04,-1.98E-15,0.002050933
4.118400000000000,1.457834298e-15,0.002534412,-2.04E-15,-2.14E-04,-2.04E-15,-2.14E-04,-1.98E-15,0.002050983
