Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
0.8205,1.8053381134e-8,-0.29285222,-1.81E-08,0.293389986,8.424463733e-13,-1.62E-05,-1.81E-08,0.293389986,1.8056712717e-8,-0.292851545,-9.51E-13,-2.77E-05,8.424464927e-13,-1.62E-05,-9.51E-13,-2.77E-05,-3.56E-15,7.3327024997e-4
0.821,1.5858102997e-8,-0.292673437,-1.59E-08,0.293211531,7.681548706e-13,-1.62E-05,-1.59E-08,0.293211531,1.5861133163e-8,-0.292672762,-8.66E-13,-2.77E-05,7.681549173e-13,-1.62E-05,-8.66E-13,-2.77E-05,-3.56E-15,7.3371758130e-4
0.8215,1.3748142101e-8,-0.292494871,-1.38E-08,0.293033293,6.923486271e-13,-1.62E-05,-1.38E-08,0.293033293,1.3750871578e-8,-0.292494195,-7.80E-13,-2.77E-05,6.923485870e-13,-1.62E-05,-7.80E-13,-2.77E-05,-3.55E-15,7.3416491352e-4
0.822,1.1723978298e-8,-0.292316521,-1.17E-08,0.292855272,6.150157511e-13,-1.62E-05,-1.17E-08,0.292855272,1.1726407981e-8,-0.292315845,-6.92E-13,-2.77E-05,6.150157620e-13,-1.62E-05,-6.92E-13,-2.77E-05,-3.55E-15,7.3461224663e-4
0.8225,9.7860911776e-9,-0.292138388,-9.79E-09,0.292677466,5.361445194e-13,-1.62E-05,-9.79E-09,0.292677466,9.7882216751e-9,-0.292137711,-6.03E-13,-2.77E-05,5.361446004e-13,-1.62E-05,-6.03E-13,-2.77E-05,-3.55E-15,7.3505958063e-4
0.823,7.9349722659e-9,-0.29196047,-7.94E-09,0.292499876,4.557217557e-13,-1.62E-05,-7.94E-09,0.292499876,7.9368056829e-9,-0.291959793,-5.11E-13,-2.78E-05,4.557217929e-13,-1.62E-05,-5.11E-13,-2.78E-05,-3.54E-15,7.3550691553e-4
0.8235,6.1711026156e-9,-0.291782767,-6.17E-09,0.292322501,3.737361904e-13,-1.62E-05,-6.17E-09,0.292322501,6.1726381627e-9,-0.29178209,-4.19E-13,-2.78E-05,3.737360241e-13,-1.62E-05,-4.19E-13,-2.78E-05,-3.54E-15,7.3595425133e-4
0.824,4.4949682803e-9,-0.291605279,-4.50E-09,0.292145341,2.901747632e-13,-1.62E-05,-4.50E-09,0.292145341,4.4962082316e-9,-0.291604601,-3.24E-13,-2.78E-05,2.901747956e-13,-1.62E-05,-3.24E-13,-2.78E-05,-3.54E-15,7.3640158802e-4
0.8245,2.9070546952e-9,-0.291428006,-2.91E-09,0.291968395,2.050250660e-13,-1.63E-05,-2.91E-09,0.291968395,2.9079991624e-9,-0.291427328,-2.28E-13,-2.78E-05,2.050250887e-13,-1.63E-05,-2.28E-13,-2.78E-05,-3.53E-15,7.3684892560e-4
0.825,1.4078534857e-9,-0.291250946,-1.41E-09,0.291791664,1.182753744e-13,-1.63E-05,-1.41E-09,0.291791664,1.4085049317e-9,-0.291250268,-1.29E-13,-2.78E-05,1.182754155e-13,-1.63E-05,-1.29E-13,-2.78E-05,-3.53E-15,7.3729626408e-4
0.8255,4.137259628e-15,-0.2910741,-5.00E-15,0.291615146,-6.98E-19,-1.63E-05,-2.96E-15,0.291615146,3.838146182e-15,-0.291073421,6.070284679e-19,-2.78E-05,-2.57E-18,-1.63E-05,2.016520420e-18,-2.78E-05,-2.92E-19,7.3774360346e-4
0.826,-7.05E-10,-0.290897468,7.070056886e-10,0.291438841,-2.24E-14,-1.63E-05,7.070056947e-10,0.291438841,-7.05E-10,-0.290896789,3.423304271e-14,-2.79E-05,-2.24E-14,-1.63E-05,3.423293040e-14,-2.79E-05,-1.75E-15,7.3819094373e-4
0.8265,-1.41E-09,-0.290721049,1.4089806317e-9,0.291262751,-7.47E-14,-1.63E-05,1.4089806330e-9,0.291262751,-1.41E-09,-0.290720369,9.800440750e-14,-2.79E-05,-7.47E-14,-1.63E-05,9.800438498e-14,-2.79E-05,-6.34E-16,7.3863828490e-4
0.827,-2.10E-09,-0.290544843,2.1085219976e-9,0.291086873,-1.27E-13,-1.63E-05,2.1085220011e-9,0.291086873,-2.10E-09,-0.290544163,1.617255276e-13,-2.79E-05,-1.27E-13,-1.63E-05,1.617254330e-13,-2.79E-05,4.846505555e-16,7.3908562697e-4
0.8275,-2.80E-09,-0.29036885,2.8056162160e-9,0.290911207,-1.79E-13,-1.63E-05,2.8056162174e-9,0.290911207,-2.80E-09,-0.29036817,2.253950401e-13,-2.79E-05,-1.79E-13,-1.63E-05,2.253950843e-13,-2.79E-05,1.608871560e-15,7.3953296994e-4
0.828,-3.49E-09,-0.290193069,3.5002521836e-9,0.290735754,-2.31E-13,-1.63E-05,3.5002521877e-9,0.290735754,-3.49E-09,-0.290192388,2.890104717e-13,-2.79E-05,-2.31E-13,-1.63E-05,2.890104310e-13,-2.79E-05,2.727122499e-15,7.3998031381e-4
0.8285,-4.18E-09,-0.2900175,4.1924109193e-9,0.290560513,-2.83E-13,-1.63E-05,4.1924109218e-9,0.290560513,-4.18E-09,-0.290016819,3.525706834e-13,-2.79E-05,-2.83E-13,-1.63E-05,3.525707914e-13,-2.79E-05,3.846762430e-15,7.4042765858e-4
0.829,-4.87E-09,-0.289842142,4.8820772249e-9,0.290385483,-3.35E-13,-1.63E-05,4.8820772240e-9,0.290385483,-4.87E-09,-0.289841461,4.160716065e-13,-2.80E-05,-3.35E-13,-1.63E-05,4.160716683e-13,-2.80E-05,4.963880266e-15,7.4087500425e-4
0.8295,-5.55E-09,-0.289666996,5.5692367941e-9,0.290210665,-3.87E-13,-1.64E-05,5.5692367927e-9,0.290210665,-5.56E-09,-0.289666314,4.795125794e-13,-2.80E-05,-3.87E-13,-1.64E-05,4.795125505e-13,-2.80E-05,6.083611791e-15,7.4132235082e-4
0.83,-6.24E-09,-0.28949206,6.2538709130e-9,0.290036057,-4.39E-13,-1.64E-05,6.2538709131e-9,0.290036057,-6.24E-09,-0.289491378,5.428906726e-13,-2.80E-05,-4.39E-13,-1.64E-05,5.428908413e-13,-2.80E-05,7.207720128e-15,7.4176969829e-4
0.8305,-6.92E-09,-0.289317335,6.9359712612e-9,0.289861659,-4.91E-13,-1.64E-05,6.9359712595e-9,0.289861659,-6.92E-09,-0.289316652,6.062035312e-13,-2.80E-05,-4.91E-13,-1.64E-05,6.062035455e-13,-2.80E-05,8.323650500e-15,7.4221704666e-4
0.831,-7.59E-09,-0.289142819,7.6155198079e-9,0.289687472,-5.42E-13,-1.64E-05,7.6155198053e-9,0.289687472,-7.60E-09,-0.289142136,6.694482506e-13,-2.80E-05,-5.42E-13,-1.64E-05,6.694481894e-13,-2.80E-05,9.449852014e-15,7.4266439594e-4
0.8315,-8.27E-09,-0.288968513,8.2924954518e-9,0.289513494,-5.94E-13,-1.64E-05,8.2924954547e-9,0.289513494,-8.28E-09,-0.288967829,7.326238721e-13,-2.80E-05,-5.94E-13,-1.64E-05,7.326240217e-13,-2.80E-05,1.057144710e-14,7.4311174612e-4
0.832,-8.94E-09,-0.288794417,8.9668888035e-9,0.289339725,-6.46E-13,-1.64E-05,8.9668888049e-9,0.289339725,-8.95E-09,-0.288793732,7.957277781e-13,-2.81E-05,-6.46E-13,-1.64E-05,7.957277811e-13,-2.81E-05,1.168821765e-14,7.4355909720e-4
0.8325,-9.61E-09,-0.288620529,9.6386868337e-9,0.289166165,-6.97E-13,-1.64E-05,9.6386868325e-9,0.289166165,-9.62E-09,-0.288619844,8.587566405e-13,-2.81E-05,-6.97E-13,-1.64E-05,8.587564316e-13,-2.81E-05,1.280866112e-14,7.4400644919e-4
0.833,-1.03E-08,-0.288446849,1.0307869761e-8,0.288992813,-7.49E-13,-1.64E-05,1.0307869760e-8,0.288992813,-1.03E-08,-0.288446164,9.217090795e-13,-2.81E-05,-7.49E-13,-1.64E-05,9.217090188e-13,-2.81E-05,1.393140486e-14,7.4445380208e-4
0.8335,-1.09E-08,-0.288273378,1.0974421332e-8,0.28881967,-8.00E-13,-1.64E-05,1.0974421322e-8,0.28881967,-1.10E-08,-0.288272692,9.845821448e-13,-2.81E-05,-8.00E-13,-1.64E-05,9.845821587e-13,-2.81E-05,1.505283427e-14,7.4490115588e-4
0.834,-1.16E-08,-0.288100114,1.1638331100e-8,0.288646734,-8.51E-13,-1.64E-05,1.1638331102e-8,0.288646734,-1.16E-08,-0.288099428,1.047374309e-12,-2.81E-05,-8.51E-13,-1.64E-05,1.047374326e-12,-2.81E-05,1.617825832e-14,7.4534851058e-4
0.8345,-1.23E-08,-0.287927058,1.2299580386e-8,0.288474006,-9.02E-13,-1.65E-05,1.2299580388e-8,0.288474006,-1.23E-08,-0.287926372,1.110082452e-12,-2.81E-05,-9.02E-13,-1.65E-05,1.110082629e-12,-2.81E-05,1.729294931e-14,7.4579586619e-4
0.835,-1.29E-08,-0.287754209,1.2958157607e-8,0.288301484,-9.53E-13,-1.65E-05,1.2958157599e-8,0.288301484,-1.29E-08,-0.287753522,1.172704241e-12,-2.82E-05,-9.53E-13,-1.65E-05,1.172704202e-12,-2.82E-05,1.841791780e-14,7.4624322271e-4
0.8355,-1.36E-08,-0.287581566,1.3614045508e-8,0.288129169,-1.00E-12,-1.65E-05,1.3614045504e-8,0.288129169,-1.36E-08,-0.287580879,1.235238128e-12,-2.82E-05,-1.00E-12,-1.65E-05,1.235238020e-12,-2.82E-05,1.953509766e-14,7.4669058013e-4
0.836,-1.42E-08,-0.287409129,1.4267229039e-8,0.287957061,-1.06E-12,-1.65E-05,1.4267229042e-8,0.287957061,-1.42E-08,-0.287408442,1.297680474e-12,-2.82E-05,-1.06E-12,-1.65E-05,1.297680561e-12,-2.82E-05,2.065665970e-14,7.4713793847e-4
0.8365,-1.49E-08,-0.287236899,1.4917690364e-8,0.287785158,-1.11E-12,-1.65E-05,1.4917690362e-8,0.287785158,-1.49E-08,-0.287236211,1.360030737e-12,-2.82E-05,-1.11E-12,-1.65E-05,1.360030752e-12,-2.82E-05,2.177576926e-14,7.4758529771e-4
0.837,-1.55E-08,-0.287064873,1.5565422643e-8,0.287613461,-1.16E-12,-1.65E-05,1.5565422644e-8,0.287613461,-1.55E-08,-0.287064185,1.422284413e-12,-2.82E-05,-1.16E-12,-1.65E-05,1.422284455e-12,-2.82E-05,2.289784702e-14,7.4803265786e-4
0.8375,-1.62E-08,-0.286893053,1.6210403774e-8,0.287441968,-1.21E-12,-1.65E-05,1.6210403782e-8,0.287441968,-1.62E-08,-0.286892364,1.484441329e-12,-2.82E-05,-1.21E-12,-1.65E-05,1.484441361e-12,-2.82E-05,2.401509307e-14,7.4848001892e-4
0.838,-1.68E-08,-0.286721438,1.6852616725e-8,0.287270681,-1.26E-12,-1.65E-05,1.6852616723e-8,0.287270681,-1.68E-08,-0.286720749,1.546497489e-12,-2.83E-05,-1.26E-12,-1.65E-05,1.546497495e-12,-2.83E-05,2.513401243e-14,7.4892738089e-4
0.8385,-1.74E-08,-0.286550027,1.7492052779e-8,0.287099598,-1.31E-12,-1.65E-05,1.7492052784e-8,0.287099598,-1.75E-08,-0.286549337,1.608451253e-12,-2.83E-05,-1.31E-12,-1.65E-05,1.608451282e-12,-2.83E-05,2.625131297e-14,7.4937474377e-4
0.839,-1.81E-08,-0.28637882,1.8128696875e-8,0.286928719,-1.36E-12,-1.65E-05,1.8128696880e-8,0.286928719,-1.81E-08,-0.28637813,1.670299539e-12,-2.83E-05,-1.36E-12,-1.65E-05,1.670299645e-12,-2.83E-05,2.737028082e-14,7.4982210757e-4
0.8395,-1.87E-08,-0.286207816,1.8762524703e-8,0.286758043,-1.41E-12,-1.66E-05,1.8762524697e-8,0.286758043,-1.87E-08,-0.286207126,1.732041384e-12,-2.83E-05,-1.41E-12,-1.66E-05,1.732041336e-12,-2.83E-05,2.848431903e-14,7.5026947227e-4
0.84,-1.93E-08,-0.286037016,1.9393535279e-8,0.286587571,-1.46E-12,-1.66E-05,1.9393535283e-8,0.286587571,-1.94E-08,-0.286036325,1.793672019e-12,-2.83E-05,-1.46E-12,-1.66E-05,1.793672041e-12,-2.83E-05,2.960782658e-14,7.5071683789e-4
0.8405,-2.00E-08,-0.285866419,2.0021706037e-8,0.286417302,-1.51E-12,-1.66E-05,2.0021706037e-8,0.286417302,-2.00E-08,-0.285865728,1.855191583e-12,-2.83E-05,-1.51E-12,-1.66E-05,1.855191616e-12,-2.83E-05,3.072083662e-14,7.5116420442e-4
0.841,-2.06E-08,-0.285696024,2.0647023503e-8,0.286247235,-1.56E-12,-1.66E-05,2.0647023510e-8,0.286247235,-2.06E-08,-0.285695333,1.916595745e-12,-2.84E-05,-1.56E-12,-1.66E-05,1.916595770e-12,-2.84E-05,3.183129265e-14,7.5161157186e-4
0.8415,-2.12E-08,-0.285525832,2.1269470202e-8,0.28607737,-1.61E-12,-1.66E-05,2.1269470198e-8,0.28607737,-2.12E-08,-0.28552514,1.977883103e-12,-2.84E-05,-1.61E-12,-1.66E-05,1.977883022e-12,-2.84E-05,3.295033493e-14,7.5205894022e-4
0.842,-2.18E-08,-0.285355841,2.1889032552e-8,0.285907707,-1.66E-12,-1.66E-05,2.1889032554e-8,0.285907707,-2.18E-08,-0.285355149,2.039051399e-12,-2.84E-05,-1.66E-12,-1.66E-05,2.039051457e-12,-2.84E-05,3.406261209e-14,7.5250630950e-4
0.8425,-2.24E-08,-0.285186052,2.2505699145e-8,0.285738246,-1.71E-12,-1.66E-05,2.2505699144e-8,0.285738246,-2.25E-08,-0.285185359,2.100096611e-12,-2.84E-05,-1.71E-12,-1.66E-05,2.100096587e-12,-2.84E-05,3.517931950e-14,7.5295367968e-4
0.843,-2.31E-08,-0.285016464,2.3119447603e-8,0.285568986,-1.76E-12,-1.66E-05,2.3119447604e-8,0.285568986,-2.31E-08,-0.28501577,2.161018700e-12,-2.84E-05,-1.76E-12,-1.66E-05,2.161018726e-12,-2.84E-05,3.628953946e-14,7.5340105079e-4
0.8435,-2.37E-08,-0.284847076,2.3730274863e-8,0.285399927,-1.81E-12,-1.66E-05,2.3730274862e-8,0.285399927,-2.37E-08,-0.284846383,2.221813893e-12,-2.84E-05,-1.81E-12,-1.66E-05,2.221813891e-12,-2.84E-05,3.740015512e-14,7.5384842281e-4
0.844,-2.43E-08,-0.284677889,2.4338153853e-8,0.285231068,-1.86E-12,-1.66E-05,2.4338153855e-8,0.285231068,-2.43E-08,-0.284677195,2.282479493e-12,-2.85E-05,-1.86E-12,-1.66E-05,2.282479461e-12,-2.85E-05,3.850687028e-14,7.5429579575e-4
0.8445,-2.49E-08,-0.284508903,2.4943076302e-8,0.285062409,-1.90E-12,-1.66E-05,2.4943076302e-8,0.285062409,-2.49E-08,-0.284508208,2.343013152e-12,-2.85E-05,-1.90E-12,-1.66E-05,2.343013063e-12,-2.85E-05,3.961665893e-14,7.5474316960e-4
0.845,-2.55E-08,-0.284340115,2.5545027339e-8,0.284893949,-1.95E-12,-1.67E-05,2.5545027336e-8,0.284893949,-2.55E-08,-0.28433942,2.403412686e-12,-2.85E-05,-1.95E-12,-1.67E-05,2.403412790e-12,-2.85E-05,4.072529893e-14,7.5519054437e-4
0.8455,-2.61E-08,-0.284171528,2.6143991150e-8,0.284725689,-2.00E-12,-1.67E-05,2.6143991153e-8,0.284725689,-2.61E-08,-0.284170832,2.463674901e-12,-2.85E-05,-2.00E-12,-1.67E-05,2.463674916e-12,-2.85E-05,4.183200890e-14,7.5563792007e-4
0.846,-2.67E-08,-0.284003139,2.6739953058e-8,0.284557628,-2.05E-12,-1.67E-05,2.6739953059e-8,0.284557628,-2.67E-08,-0.284002443,2.523799792e-12,-2.85E-05,-2.05E-12,-1.67E-05,2.523799819e-12,-2.85E-05,4.294149062e-14,7.5608529668e-4
0.8465,-2.73E-08,-0.283834948,2.7332898947e-8,0.284389766,-2.10E-12,-1.67E-05,2.7332898948e-8,0.284389766,-2.73E-08,-0.283834252,2.583780939e-12,-2.85E-05,-2.10E-12,-1.67E-05,2.583780938e-12,-2.85E-05,4.404412815e-14,7.5653267421e-4
0.847,-2.78E-08,-0.283666956,2.7922816060e-8,0.284222102,-2.15E-12,-1.67E-05,2.7922816054e-8,0.284222102,-2.79E-08,-0.28366626,2.643619282e-12,-2.86E-05,-2.15E-12,-1.67E-05,2.643619298e-12,-2.86E-05,4.514804529e-14,7.5698005266e-4
0.8475,-2.84E-08,-0.283499162,2.8509679789e-8,0.284054636,-2.20E-12,-1.67E-05,2.8509679788e-8,0.284054636,-2.85E-08,-0.283498465,2.703311004e-12,-2.86E-05,-2.20E-12,-1.67E-05,2.703311103e-12,-2.86E-05,4.625028864e-14,7.5742743203e-4
0.848,-2.90E-08,-0.283331566,2.9093488453e-8,0.283887367,-2.24E-12,-1.67E-05,2.9093488458e-8,0.283887367,-2.90E-08,-0.283330868,2.762853062e-12,-2.86E-05,-2.24E-12,-1.67E-05,2.762853138e-12,-2.86E-05,4.734570071e-14,7.5787481232e-4
0.8485,-2.96E-08,-0.283164166,2.9674223713e-8,0.283720296,-2.29E-12,-1.67E-05,2.9674223706e-8,0.283720296,-2.96E-08,-0.283163469,2.822243500e-12,-2.86E-05,-2.29E-12,-1.67E-05,2.822243493e-12,-2.86E-05,4.844580264e-14,7.5832219353e-4
0.849,-3.02E-08,-0.282996964,3.0251865261e-8,0.283553421,-2.34E-12,-1.67E-05,3.0251865267e-8,0.283553421,-3.02E-08,-0.282996266,2.881479752e-12,-2.86E-05,-2.34E-12,-1.67E-05,2.881480000e-12,-2.86E-05,4.954554330e-14,7.5876957567e-4
0.8495,-3.07E-08,-0.282829958,3.0826404814e-8,0.283386743,-2.39E-12,-1.67E-05,3.0826404816e-8,0.283386743,-3.08E-08,-0.282829259,2.940559383e-12,-2.87E-05,-2.39E-12,-1.67E-05,2.940559382e-12,-2.87E-05,5.064203523e-14,7.5921695873e-4
0.85,-3.13E-08,-0.282663148,3.1397822759e-8,0.283220261,-2.44E-12,-1.68E-05,3.1397822762e-8,0.283220261,-3.13E-08,-0.282662449,2.999480317e-12,-2.87E-05,-2.44E-12,-1.68E-05,2.999480248e-12,-2.87E-05,5.173470923e-14,7.5966434271e-4
0.8505,-3.19E-08,-0.282496534,3.1966107666e-8,0.283053975,-2.48E-12,-1.68E-05,3.1966107662e-8,0.283053975,-3.19E-08,-0.282495835,3.058238843e-12,-2.87E-05,-2.48E-12,-1.68E-05,3.058238900e-12,-2.87E-05,5.283285543e-14,7.6011172762e-4
0.851,-3.24E-08,-0.282330116,3.2531247135e-8,0.282887885,-2.53E-12,-1.68E-05,3.2531247140e-8,0.282887885,-3.25E-08,-0.282329416,3.116833862e-12,-2.87E-05,-2.53E-12,-1.68E-05,3.116833925e-12,-2.87E-05,5.392043387e-14,7.6055911345e-4
0.8515,-3.30E-08,-0.282163893,3.3093222113e-8,0.28272199,-2.58E-12,-1.68E-05,3.3093222108e-8,0.28272199,-3.30E-08,-0.282163192,3.175261340e-12,-2.87E-05,-2.58E-12,-1.68E-05,3.175261274e-12,-2.87E-05,5.500689210e-14,7.6100650020e-4
0.852,-3.36E-08,-0.281997864,3.3652017339e-8,0.282556289,-2.62E-12,-1.68E-05,3.3652017340e-8,0.282556289,-3.36E-08,-0.281997164,3.233520099e-12,-2.87E-05,-2.62E-12,-1.68E-05,3.233520065e-12,-2.87E-05,5.609730409e-14,7.6145388789e-4
0.8525,-3.41E-08,-0.28183203,3.4207622708e-8,0.282390783,-2.67E-12,-1.68E-05,3.4207622703e-8,0.282390783,-3.41E-08,-0.281831329,3.291606246e-12,-2.88E-05,-2.67E-12,-1.68E-05,3.291606144e-12,-2.88E-05,5.718336520e-14,7.6190127649e-4
0.853,-3.47E-08,-0.28166639,3.4760026395e-8,0.282225471,-2.72E-12,-1.68E-05,3.4760026387e-8,0.282225471,-3.47E-08,-0.281665689,3.349517682e-12,-2.88E-05,-2.72E-12,-1.68E-05,3.349517554e-12,-2.88E-05,5.826784606e-14,7.6234866603e-4
0.8535,-3.52E-08,-0.281500944,3.5309202637e-8,0.282060353,-2.76E-12,-1.68E-05,3.5309202639e-8,0.282060353,-3.52E-08,-0.281500242,3.407253015e-12,-2.88E-05,-2.76E-12,-1.68E-05,3.407253048e-12,-2.88E-05,5.934936158e-14,7.6279605649e-4
0.854,-3.57E-08,-0.281335691,3.5855149801e-8,0.281895428,-2.81E-12,-1.68E-05,3.5855149801e-8,0.281895428,-3.58E-08,-0.281334989,3.464808222e-12,-2.88E-05,-2.81E-12,-1.68E-05,3.464808091e-12,-2.88E-05,6.042735104e-14,7.6324344788e-4
0.8545,-3.63E-08,-0.281170632,3.6397841332e-8,0.281730696,-2.86E-12,-1.68E-05,3.6397841338e-8,0.281730696,-3.63E-08,-0.281169929,3.522181014e-12,-2.88E-05,-2.86E-12,-1.68E-05,3.522181104e-12,-2.88E-05,6.151146119e-14,7.6369084020e-4
0.855,-3.68E-08,-0.281005765,3.6937270463e-8,0.281566157,-2.90E-12,-1.69E-05,3.6937270464e-8,0.281566157,-3.69E-08,-0.281005062,3.579369291e-12,-2.88E-05,-2.90E-12,-1.69E-05,3.579369247e-12,-2.88E-05,6.258572588e-14,7.6413823344e-4
0.8555,-3.74E-08,-0.28084109,3.7473422534e-8,0.281401811,-2.95E-12,-1.69E-05,3.7473422535e-8,0.281401811,-3.74E-08,-0.280840387,3.636369917e-12,-2.89E-05,-2.95E-12,-1.69E-05,3.636369975e-12,-2.89E-05,6.365873442e-14,7.6458562762e-4
0.856,-3.79E-08,-0.280676608,3.8006280723e-8,0.281237656,-2.99E-12,-1.69E-05,3.8006280724e-8,0.281237656,-3.79E-08,-0.280675904,3.693180463e-12,-2.89E-05,-2.99E-12,-1.69E-05,3.693180488e-12,-2.89E-05,6.473345299e-14,7.6503302273e-4
0.8565,-3.84E-08,-0.280512317,3.8535834749e-8,0.281073693,-3.04E-12,-1.69E-05,3.8535834756e-8,0.281073693,-3.85E-08,-0.280511613,3.749798600e-12,-2.89E-05,-3.04E-12,-1.69E-05,3.749798630e-12,-2.89E-05,6.580063855e-14,7.6548041876e-4
0.857,-3.89E-08,-0.280348218,3.9062064250e-8,0.280909922,-3.09E-12,-1.69E-05,3.9062064254e-8,0.280909922,-3.90E-08,-0.280347513,3.806221712e-12,-2.89E-05,-3.09E-12,-1.69E-05,3.806221715e-12,-2.89E-05,6.686898456e-14,7.6592781573e-4
0.8575,-3.95E-08,-0.28018431,3.9584957363e-8,0.280746342,-3.13E-12,-1.69E-05,3.9584957365e-8,0.280746342,-3.95E-08,-0.280183605,3.862446051e-12,-2.89E-05,-3.13E-12,-1.69E-05,3.862446109e-12,-2.89E-05,6.793595271e-14,7.6637521363e-4
0.858,-4.00E-08,-0.280020593,4.0104502799e-8,0.280582952,-3.18E-12,-1.69E-05,4.0104502798e-8,0.280582952,-4.00E-08,-0.280019887,3.918471603e-12,-2.89E-05,-3.18E-12,-1.69E-05,3.918471531e-12,-2.89E-05,6.899572702e-14,7.6682261246e-4
0.8585,-4.05E-08,-0.279857065,4.0620680685e-8,0.280419753,-3.22E-12,-1.69E-05,4.0620680690e-8,0.280419753,-4.05E-08,-0.279856359,3.974292501e-12,-2.90E-05,-3.22E-12,-1.69E-05,3.974292400e-12,-2.90E-05,7.005926608e-14,7.6727001223e-4
0.859,-4.10E-08,-0.279693728,4.1133478434e-8,0.280256744,-3.27E-12,-1.69E-05,4.1133478429e-8,0.280256744,-4.10E-08,-0.279693022,4.029908668e-12,-2.90E-05,-3.27E-12,-1.69E-05,4.029908587e-12,-2.90E-05,7.111407002e-14,7.6771741292e-4
0.8595,-4.15E-08,-0.279530581,4.1642884954e-8,0.280093925,-3.31E-12,-1.69E-05,4.1642884957e-8,0.280093925,-4.16E-08,-0.279529874,4.085315511e-12,-2.90E-05,-3.31E-12,-1.69E-05,4.085315611e-12,-2.90E-05,7.217341250e-14,7.6816481455e-4
0.86,-4.20E-08,-0.279367623,4.2148883142e-8,0.279931295,-3.35E-12,-1.70E-05,4.2148883141e-8,0.279931295,-4.21E-08,-0.279366916,4.140511991e-12,-2.90E-05,-3.35E-12,-1.70E-05,4.140512007e-12,-2.90E-05,7.322147322e-14,7.6861221712e-4
0.8605,-4.25E-08,-0.279204855,4.2651461807e-8,0.279768854,-3.40E-12,-1.70E-05,4.2651461809e-8,0.279768854,-4.26E-08,-0.279204147,4.195494990e-12,-2.90E-05,-3.40E-12,-1.70E-05,4.195494943e-12,-2.90E-05,7.427039592e-14,7.6905962062e-4
0.861,-4.30E-08,-0.279042275,4.3150600074e-8,0.279606602,-3.44E-12,-1.70E-05,4.3150600070e-8,0.279606602,-4.31E-08,-0.279041566,4.250260984e-12,-2.90E-05,-3.44E-12,-1.70E-05,4.250261010e-12,-2.90E-05,7.532011145e-14,7.6950702506e-4
0.8615,-4.35E-08,-0.278879883,4.3646291589e-8,0.279444538,-3.49E-12,-1.70E-05,4.3646291586e-8,0.279444538,-4.36E-08,-0.278879174,4.304808025e-12,-2.91E-05,-3.49E-12,-1.70E-05,4.304808067e-12,-2.91E-05,7.636613070e-14,7.6995443043e-4
0.862,-4.40E-08,-0.278717679,4.4138518575e-8,0.279282663,-3.53E-12,-1.70E-05,4.4138518569e-8,0.279282663,-4.40E-08,-0.27871697,4.359133440e-12,-2.91E-05,-3.53E-12,-1.70E-05,4.359133406e-12,-2.91E-05,7.740491204e-14,7.7040183674e-4
0.8625,-4.45E-08,-0.278555664,4.4627266733e-8,0.279120975,-3.57E-12,-1.70E-05,4.4627266731e-8,0.279120975,-4.45E-08,-0.278554954,4.413234815e-12,-2.91E-05,-3.57E-12,-1.70E-05,4.413234835e-12,-2.91E-05,7.844443260e-14,7.7084924398e-4
0.863,-4.50E-08,-0.278393835,4.5112520417e-8,0.278959474,-3.62E-12,-1.70E-05,4.5112520421e-8,0.278959474,-4.50E-08,-0.278393126,4.467108565e-12,-2.91E-05,-3.62E-12,-1.70E-05,4.467108646e-12,-2.91E-05,7.948223842e-14,7.7129665216e-4
0.8635,-4.55E-08,-0.278232194,4.5594267228e-8,0.278798161,-3.66E-12,-1.70E-05,4.5594267229e-8,0.278798161,-4.55E-08,-0.278231484,4.520752841e-12,-2.91E-05,-3.66E-12,-1.70E-05,4.520752956e-12,-2.91E-05,8.051299074e-14,7.7174406129e-4
0.864,-4.59E-08,-0.27807074,4.6072490433e-8,0.278637034,-3.70E-12,-1.70E-05,4.6072490432e-8,0.278637034,-4.60E-08,-0.278070029,4.574164836e-12,-2.91E-05,-3.70E-12,-1.70E-05,4.574164882e-12,-2.91E-05,8.154872561e-14,7.7219147135e-4
0.8645,-4.64E-08,-0.277909472,4.6547183149e-8,0.278476094,-3.74E-12,-1.70E-05,4.6547183146e-8,0.278476094,-4.64E-08,-0.277908761,4.627341718e-12,-2.92E-05,-3.74E-12,-1.70E-05,4.627341692e-12,-2.92E-05,8.256969552e-14,7.7263888235e-4
0.865,-4.69E-08,-0.27774839,4.7018317130e-8,0.27831534,-3.79E-12,-1.71E-05,4.7018317125e-8,0.27831534,-4.69E-08,-0.277747678,4.680280085e-12,-2.92E-05,-3.79E-12,-1.71E-05,4.680280080e-12,-2.92E-05,8.360037080e-14,7.7308629428e-4
0.8655,-4.73E-08,-0.277587494,4.7485892200e-8,0.278154772,-3.83E-12,-1.71E-05,4.7485892203e-8,0.278154772,-4.74E-08,-0.277586782,4.732978930e-12,-2.92E-05,-3.83E-12,-1.71E-05,4.732978934e-12,-2.92E-05,8.461639259e-14,7.7353370716e-4
