Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.522707536435306,-0.19050059,0.630944603,0.6931036,0.290712379,0.6931036,0.290712379,-0.317429328,0.577592387
8.522720000000001,-0.178908552,0.623400807,0.705518392,0.284459683,0.705518392,0.284459683,-0.304335364,0.572721423
8.522728226854937,-0.171589108,0.618396288,0.713384043,0.280270634,0.713384043,0.280270634,-0.296014213,0.569408055
8.522740000000001,-0.16155441,0.611216853,0.724202823,0.274209501,0.724202823,0.274209501,-0.284535774,0.56455171
8.522748443178731,-0.154664676,0.606064967,0.731655537,0.269825657,0.731655537,0.269825657,-0.27660555,0.56099804
8.522760000000000,-0.145631517,0.599022098,0.741458728,0.263790059,0.741458728,0.263790059,-0.266144445,0.556054747
8.522768196270013,-0.139492513,0.594040715,0.748142639,0.259493422,0.748142639,0.259493422,-0.258991862,0.552503058
8.522780000000001,-0.131024262,0.586897161,0.757392669,0.25329469,0.757392669,0.25329469,-0.249065262,0.547335566
8.522787496743197,-0.125865472,0.582383777,0.763045602,0.249357045,0.763045602,0.249357045,-0.242982312,0.544028308
8.522800000000000,-0.117623693,0.574905922,0.772106409,0.242799269,0.772106409,0.242799269,-0.233204973,0.53848123
8.522806354969475,-0.113601646,0.571132125,0.776541935,0.2394746,0.776541935,0.2394746,-0.228406009,0.535651457
8.522820000000001,-0.105328036,0.563098274,0.785696088,0.232364903,0.785696088,0.232364903,-0.218474305,0.529563424
8.522824781082400,-0.102541756,0.560307244,0.78878837,0.229885182,0.78878837,0.229885182,-0.215110721,0.527428912
8.522840000000000,-0.094042878,0.551512499,0.798251779,0.222040289,0.798251779,0.222040289,-0.204788673,0.520640768
8.522842784983323,-0.092546567,0.549918515,0.799922951,0.22061358,0.799922951,0.22061358,-0.202961292,0.519400721
8.522860000000000,-0.083681107,0.540177301,0.809857326,0.211863744,0.809857326,0.211863744,-0.192068567,0.51176082
8.522860376346719,-0.08349445,0.53996655,0.810067114,0.211673872,0.810067114,0.211673872,-0.191837976,0.511594393
8.522877564625388,-0.075279146,0.530445697,0.819327626,0.203072175,0.819327626,0.203072175,-0.181634797,0.50402786
8.522880000000001,-0.074162678,0.529113524,0.820590376,0.201864954,0.820590376,0.201864954,-0.180239707,0.502961832
8.522894359055522,-0.067807778,0.521345922,0.827798378,0.194808752,0.827798378,0.194808752,-0.172257993,0.49671178
8.522900000000000,-0.065414288,0.518335602,0.83052256,0.192066454,0.83052256,0.192066454,-0.169233036,0.494274246
8.522910768661685,-0.060999081,0.512654222,0.835561988,0.186879609,0.835561988,0.186879609,-0.163624592,0.489651314
8.522920000000001,-0.057368971,0.50785277,0.839719748,0.182484881,0.839719748,0.182484881,-0.158984594,0.485721976
8.522926802261649,-0.054781861,0.504355673,0.842691227,0.179277721,0.842691227,0.179277721,-0.155661123,0.4828475
8.522940000000000,-0.049965666,0.497670071,0.848242377,0.173132037,0.848242377,0.173132037,-0.149435318,0.4773235
8.522942468471143,-0.04909365,0.496434208,0.849250272,0.171993955,0.849250272,0.171993955,-0.148302466,0.476298321
8.522957775708470,-0.043879551,0.488873189,0.855295807,0.165017768,0.855295807,0.165017768,-0.14149083,0.469999523
8.522960000000001,-0.043148782,0.487789199,0.856145793,0.164015767,0.856145793,0.164015767,-0.140530788,0.469092786
8.522972732199042,-0.039091228,0.48165582,0.860877974,0.158337735,0.860877974,0.158337735,-0.135174861,0.463945244
8.522980000000000,-0.03686775,0.478209185,0.863480616,0.155140703,0.863480616,0.155140703,-0.13222095,0.461040065
8.522987345979796,-0.034686044,0.474765452,0.866041208,0.151941943,0.866041208,0.151941943,-0.129308853,0.458128505
8.523000000000000,-0.031076605,0.468926974,0.870293101,0.146508883,0.870293101,0.146508883,-0.124459827,0.453172492
8.523001624903511,-0.03062632,0.468185786,0.870824953,0.145818284,0.870824953,0.145818284,-0.123852063,0.452541579
8.523015576643029,-0.026878688,0.461901024,0.87526429,0.13995467,0.87526429,0.13995467,-0.118768109,0.447176274
8.523020000000001,-0.025733585,0.459937887,0.876625484,0.138120257,0.876625484,0.138120257,-0.117205219,0.445494696
8.523029208695379,-0.023413545,0.45589596,0.879390476,0.134339189,0.879390476,0.134339189,-0.11402445,0.442024152
8.523040000000000,-0.020800747,0.451236011,0.882516322,0.129973117,0.882516322,0.129973117,-0.110418424,0.43800924
8.523042528385803,-0.020204571,0.450156038,0.88323141,0.128960216,0.88323141,0.128960216,-0.109591926,0.43707669
8.523055542871695,-0.017228326,0.444667388,0.886812047,0.123806488,0.886812047,0.123806488,-0.105444364,0.432325401
8.523060000000001,-0.016243623,0.442814503,0.888000804,0.122064448,0.888000804,0.122064448,-0.104063955,0.430717007
8.523068259146450,-0.014463888,0.439416832,0.890154744,0.11886716,0.890154744,0.11886716,-0.10155823,0.427761927
8.523080000000000,-0.012030892,0.434665854,0.893111049,0.114390214,0.893111049,0.114390214,-0.098109281,0.423617523
8.523080684043210,-0.01189255,0.434391884,0.893279571,0.114131829,0.893279571,0.114131829,-0.097912324,0.423378098
