Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.29,7.0443370095e-6,-2.057055787,-4.89E-13,-3.34E-06,-4.89E-13,-3.34E-06,7.872966424e-14,4.7430932811e-5
0.2905,7.0582762699e-6,-2.05351367,-4.79E-13,-3.35E-06,-4.79E-13,-3.35E-06,7.917037866e-14,4.7512710684e-5
0.291,7.0718604587e-6,-2.04998375,-4.69E-13,-3.36E-06,-4.69E-13,-3.36E-06,7.961292096e-14,4.7594488559e-5
0.2915,7.0850922100e-6,-2.046465964,-4.60E-13,-3.36E-06,-4.60E-13,-3.36E-06,8.004952058e-14,4.7676266436e-5
0.292,7.0979745064e-6,-2.04296025,-4.50E-13,-3.37E-06,-4.50E-13,-3.37E-06,8.048350718e-14,4.7758044315e-5
0.2925,7.1105091840e-6,-2.039466545,-4.40E-13,-3.37E-06,-4.40E-13,-3.37E-06,8.091710309e-14,4.7839822196e-5
0.293,7.1226991648e-6,-2.035984788,-4.31E-13,-3.38E-06,-4.31E-13,-3.38E-06,8.134697674e-14,4.7921600080e-5
0.2935,7.1345466994e-6,-2.032514918,-4.21E-13,-3.38E-06,-4.21E-13,-3.38E-06,8.177534868e-14,4.8003377965e-5
0.294,7.1460547751e-6,-2.029056874,-4.12E-13,-3.39E-06,-4.12E-13,-3.39E-06,8.219666816e-14,4.8085155853e-5
0.2945,7.1572255306e-6,-2.025610594,-4.02E-13,-3.40E-06,-4.02E-13,-3.40E-06,8.262092815e-14,4.8166933742e-5
0.295,7.1680612726e-6,-2.022176021,-3.93E-13,-3.40E-06,-3.93E-13,-3.40E-06,8.304590725e-14,4.8248711634e-5
0.2955,7.1785646769e-6,-2.018753093,-3.83E-13,-3.41E-06,-3.83E-13,-3.41E-06,8.346050383e-14,4.8330489528e-5
0.296,7.1887382342e-6,-2.015341751,-3.74E-13,-3.41E-06,-3.74E-13,-3.41E-06,8.387693067e-14,4.8412267424e-5
0.2965,7.1985841252e-6,-2.011941937,-3.64E-13,-3.42E-06,-3.64E-13,-3.42E-06,8.428963670e-14,4.8494045322e-5
0.297,7.2081049994e-6,-2.008553593,-3.55E-13,-3.42E-06,-3.55E-13,-3.42E-06,8.470195315e-14,4.8575823222e-5
0.2975,7.2173031078e-6,-2.00517666,-3.45E-13,-3.43E-06,-3.45E-13,-3.43E-06,8.510721813e-14,4.8657601125e-5
0.298,7.2261807376e-6,-2.001811081,-3.36E-13,-3.44E-06,-3.36E-13,-3.44E-06,8.551542510e-14,4.8739379029e-5
0.2985,7.2347401987e-6,-1.998456798,-3.27E-13,-3.44E-06,-3.27E-13,-3.44E-06,8.592213226e-14,4.8821156936e-5
0.299,7.2429838487e-6,-1.995113755,-3.17E-13,-3.45E-06,-3.17E-13,-3.45E-06,8.631956799e-14,4.8902934845e-5
0.2995,7.2509146021e-6,-1.991781896,-3.08E-13,-3.45E-06,-3.08E-13,-3.45E-06,8.671772575e-14,4.8984712756e-5
0.3,7.2585337979e-6,-1.988461163,-2.99E-13,-3.46E-06,-2.99E-13,-3.46E-06,8.711993524e-14,4.9066490669e-5
0.3005,7.2658442456e-6,-1.985151502,-2.90E-13,-3.47E-06,-2.90E-13,-3.47E-06,8.751398458e-14,4.9148268584e-5
0.301,7.2728482020e-6,-1.981852857,-2.80E-13,-3.47E-06,-2.80E-13,-3.47E-06,8.789987467e-14,4.9230046501e-5
0.3015,7.2795477739e-6,-1.978565173,-2.71E-13,-3.48E-06,-2.71E-13,-3.48E-06,8.829092717e-14,4.9311824421e-5
0.302,7.2859453739e-6,-1.975288396,-2.62E-13,-3.48E-06,-2.62E-13,-3.48E-06,8.867937157e-14,4.9393602342e-5
0.3025,7.2920430185e-6,-1.972022471,-2.53E-13,-3.49E-06,-2.53E-13,-3.49E-06,8.906520782e-14,4.9475380266e-5
0.303,7.2978430903e-6,-1.968767345,-2.44E-13,-3.49E-06,-2.44E-13,-3.49E-06,8.944510484e-14,4.9557158192e-5
0.3035,7.3033477363e-6,-1.965522963,-2.35E-13,-3.50E-06,-2.35E-13,-3.50E-06,8.982350488e-14,4.9638936120e-5
0.304,7.3085592349e-6,-1.962289273,-2.26E-13,-3.51E-06,-2.26E-13,-3.51E-06,9.019929732e-14,4.9720714051e-5
0.3045,7.3134797287e-6,-1.959066223,-2.17E-13,-3.51E-06,-2.17E-13,-3.51E-06,9.057137189e-14,4.9802491983e-5
0.305,7.3181111298e-6,-1.955853758,-2.08E-13,-3.52E-06,-2.08E-13,-3.52E-06,9.094416990e-14,4.9884269918e-5
0.3055,7.3224557827e-6,-1.952651828,-1.99E-13,-3.52E-06,-1.99E-13,-3.52E-06,9.131769146e-14,4.9966047855e-5
0.306,7.3265157050e-6,-1.949460381,-1.90E-13,-3.53E-06,-1.90E-13,-3.53E-06,9.167861438e-14,5.0047825794e-5
0.3065,7.3302931993e-6,-1.946279364,-1.81E-13,-3.53E-06,-1.81E-13,-3.53E-06,9.204692259e-14,5.0129603735e-5
0.307,7.3337903977e-6,-1.943108728,-1.72E-13,-3.54E-06,-1.72E-13,-3.54E-06,9.240707305e-14,5.0211381679e-5
0.3075,7.3370088511e-6,-1.939948421,-1.63E-13,-3.55E-06,-1.63E-13,-3.55E-06,9.276461778e-14,5.0293159624e-5
0.308,7.3399514231e-6,-1.936798392,-1.54E-13,-3.55E-06,-1.54E-13,-3.55E-06,9.312066607e-14,5.0374937572e-5
0.3085,7.3426196622e-6,-1.933658592,-1.45E-13,-3.56E-06,-1.45E-13,-3.56E-06,9.347188821e-14,5.0456715522e-5
0.309,7.3450157656e-6,-1.930528971,-1.36E-13,-3.56E-06,-1.36E-13,-3.56E-06,9.383160736e-14,5.0538493474e-5
0.3095,7.3471417051e-6,-1.927409479,-1.28E-13,-3.57E-06,-1.28E-13,-3.57E-06,9.417650785e-14,5.0620271429e-5
0.31,7.3489995220e-6,-1.924300068,-1.19E-13,-3.57E-06,-1.19E-13,-3.57E-06,9.451658273e-14,5.0702049386e-5
0.3105,7.3505910817e-6,-1.921200688,-1.10E-13,-3.58E-06,-1.10E-13,-3.58E-06,9.486737544e-14,5.0783827345e-5
0.311,7.3519187358e-6,-1.918111291,-1.02E-13,-3.59E-06,-1.02E-13,-3.59E-06,9.520446077e-14,5.0865605306e-5
0.3115,7.3529843230e-6,-1.915031828,-9.29E-14,-3.59E-06,-9.29E-14,-3.59E-06,9.554227200e-14,5.0947383269e-5
0.312,7.3537896597e-6,-1.911962252,-8.42E-14,-3.60E-06,-8.42E-14,-3.60E-06,9.587747852e-14,5.1029161235e-5
0.3125,7.3543367692e-6,-1.908902516,-7.56E-14,-3.60E-06,-7.56E-14,-3.60E-06,9.621119149e-14,5.1110939202e-5
0.313,7.3546275587e-6,-1.905852571,-6.71E-14,-3.61E-06,-6.71E-14,-3.61E-06,9.654230017e-14,5.1192717172e-5
0.3135,7.3546641398e-6,-1.902812371,-5.85E-14,-3.62E-06,-5.85E-14,-3.62E-06,9.686525298e-14,5.1274495145e-5
0.314,7.3544482918e-6,-1.899781869,-5.00E-14,-3.62E-06,-5.00E-14,-3.62E-06,9.718893370e-14,5.1356273119e-5
0.3145,7.3539820438e-6,-1.896761019,-4.15E-14,-3.63E-06,-4.15E-14,-3.63E-06,9.751223109e-14,5.1438051096e-5
0.315,7.3532672083e-6,-1.893749775,-3.31E-14,-3.63E-06,-3.31E-14,-3.63E-06,9.782959399e-14,5.1519829075e-5
0.3155,7.3523055646e-6,-1.890748091,-2.46E-14,-3.64E-06,-2.46E-14,-3.64E-06,9.814879447e-14,5.1601607056e-5
0.316,7.3510989933e-6,-1.887755921,-1.62E-14,-3.64E-06,-1.62E-14,-3.64E-06,9.846539215e-14,5.1683385040e-5
0.3165,7.3496495749e-6,-1.884773221,-7.87E-15,-3.65E-06,-7.87E-15,-3.65E-06,9.877383591e-14,5.1765163026e-5
0.317,7.3479589418e-6,-1.881799945,4.640812296e-16,-3.66E-06,4.640812184e-16,-3.66E-06,9.907967737e-14,5.1846941014e-5
0.3175,7.3460294717e-6,-1.878836048,8.773428932e-15,-3.66E-06,8.773428923e-15,-3.66E-06,9.938735687e-14,5.1928719004e-5
0.318,7.3438619982e-6,-1.875881487,1.705239954e-14,-3.67E-06,1.705239955e-14,-3.67E-06,9.968910335e-14,5.2010496997e-5
0.3185,7.3414590970e-6,-1.872936216,2.530156468e-14,-3.67E-06,2.530156468e-14,-3.67E-06,9.998824801e-14,5.2092274992e-5
0.319,7.3388223455e-6,-1.870000194,3.352106643e-14,-3.68E-06,3.352106643e-14,-3.68E-06,1.002881214e-13,5.2174052989e-5
0.3195,7.3359536847e-6,-1.867073375,4.170956484e-14,-3.68E-06,4.170956485e-14,-3.68E-06,1.005820623e-13,5.2255830988e-5
0.32,7.3328543333e-6,-1.864155717,4.986839898e-14,-3.69E-06,4.986839898e-14,-3.69E-06,1.008756223e-13,5.2337608990e-5
0.3205,7.3295268116e-6,-1.861247176,5.799653188e-14,-3.70E-06,5.799653187e-14,-3.70E-06,1.011610293e-13,5.2419386994e-5
0.321,7.3259725780e-6,-1.85834771,6.609456629e-14,-3.70E-06,6.609456629e-14,-3.70E-06,1.014482767e-13,5.2501165001e-5
0.3215,7.3221933219e-6,-1.855457276,7.416116109e-14,-3.71E-06,7.416116109e-14,-3.71E-06,1.017295921e-13,5.2582943009e-5
0.322,7.3181909596e-6,-1.852575833,8.219775552e-14,-3.71E-06,8.219775553e-14,-3.71E-06,1.020149685e-13,5.2664721020e-5
0.3225,7.3139669001e-6,-1.849703338,9.020303759e-14,-3.72E-06,9.020303757e-14,-3.72E-06,1.022910830e-13,5.2746499033e-5
0.323,7.3095231778e-6,-1.84683975,9.817734435e-14,-3.72E-06,9.817734437e-14,-3.72E-06,1.025657069e-13,5.2828277049e-5
0.3235,7.3048612358e-6,-1.843985027,1.061207823e-13,-3.73E-06,1.061207823e-13,-3.73E-06,1.028377308e-13,5.2910055067e-5
0.324,7.2999829998e-6,-1.841139128,1.140330798e-13,-3.74E-06,1.140330798e-13,-3.74E-06,1.031093757e-13,5.2991833087e-5
0.3245,7.2948899893e-6,-1.838302012,1.219132445e-13,-3.74E-06,1.219132445e-13,-3.74E-06,1.033717588e-13,5.3073611109e-5
0.325,7.2895841812e-6,-1.835473639,1.297635632e-13,-3.75E-06,1.297635632e-13,-3.75E-06,1.036415344e-13,5.3155389134e-5
0.3255,7.2840668106e-6,-1.832653967,1.375809998e-13,-3.75E-06,1.375809998e-13,-3.75E-06,1.038976085e-13,5.3237167161e-5
0.326,7.2783396650e-6,-1.829842958,1.453666099e-13,-3.76E-06,1.453666099e-13,-3.76E-06,1.041555238e-13,5.3318945191e-5
0.3265,7.2724047087e-6,-1.827040571,1.531208387e-13,-3.76E-06,1.531208387e-13,-3.76E-06,1.044152814e-13,5.3400723223e-5
0.327,7.2662632444e-6,-1.824246766,1.608433648e-13,-3.77E-06,1.608433648e-13,-3.77E-06,1.046646686e-13,5.3482501257e-5
0.3275,7.2599168289e-6,-1.821461504,1.685334931e-13,-3.78E-06,1.685334931e-13,-3.78E-06,1.049136778e-13,5.3564279293e-5
0.328,7.2533671869e-6,-1.818684746,1.761918312e-13,-3.78E-06,1.761918311e-13,-3.78E-06,1.051611980e-13,5.3646057332e-5
0.3285,7.2466162598e-6,-1.815916453,1.838175102e-13,-3.79E-06,1.838175102e-13,-3.79E-06,1.054027896e-13,5.3727835373e-5
0.329,7.2396651489e-6,-1.813156586,1.914117558e-13,-3.79E-06,1.914117558e-13,-3.79E-06,1.056428933e-13,5.3809613417e-5
0.3295,7.2325158579e-6,-1.810405107,1.989731853e-13,-3.80E-06,1.989731853e-13,-3.80E-06,1.058826194e-13,5.3891391463e-5
0.33,7.2251695650e-6,-1.807661977,2.065018731e-13,-3.81E-06,2.065018731e-13,-3.81E-06,1.061153071e-13,5.3973169511e-5
0.3305,7.2176283339e-6,-1.804927159,2.139981222e-13,-3.81E-06,2.139981222e-13,-3.81E-06,1.063498381e-13,5.4054947562e-5
0.331,7.2098929886e-6,-1.802200615,2.214617196e-13,-3.82E-06,2.214617196e-13,-3.82E-06,1.065795515e-13,5.4136725615e-5
0.3315,7.2019657257e-6,-1.799482306,2.288928245e-13,-3.82E-06,2.288928245e-13,-3.82E-06,1.068033366e-13,5.4218503670e-5
0.332,7.1938479338e-6,-1.796772197,2.362902332e-13,-3.83E-06,2.362902332e-13,-3.83E-06,1.070256354e-13,5.4300281728e-5
0.3325,7.1855409434e-6,-1.794070249,2.436549369e-13,-3.83E-06,2.436549369e-13,-3.83E-06,1.072464472e-13,5.4382059788e-5
0.333,7.1770465721e-6,-1.791376427,2.509871025e-13,-3.84E-06,2.509871025e-13,-3.84E-06,1.074657726e-13,5.4463837850e-5
0.3335,7.1683660320e-6,-1.788690692,2.582856601e-13,-3.85E-06,2.582856601e-13,-3.85E-06,1.076791713e-13,5.4545615915e-5
0.334,7.1595010407e-6,-1.78601301,2.655512641e-13,-3.85E-06,2.655512641e-13,-3.85E-06,1.078944141e-13,5.4627393982e-5
0.3345,7.1504529847e-6,-1.783343343,2.727831428e-13,-3.86E-06,2.727831428e-13,-3.86E-06,1.081003999e-13,5.4709172052e-5
0.335,7.1412236012e-6,-1.780681656,2.799816094e-13,-3.86E-06,2.799816094e-13,-3.86E-06,1.083037900e-13,5.4790950124e-5
0.3355,7.1318139902e-6,-1.778027913,2.871461350e-13,-3.87E-06,2.871461350e-13,-3.87E-06,1.085090248e-13,5.4872728199e-5
0.336,7.1222256927e-6,-1.775382078,2.942779574e-13,-3.87E-06,2.942779574e-13,-3.87E-06,1.087105541e-13,5.4954506275e-5
0.3365,7.1124603981e-6,-1.772744117,3.013757455e-13,-3.88E-06,3.013757455e-13,-3.88E-06,1.089050474e-13,5.5036284355e-5
0.337,7.1025194993e-6,-1.770113993,3.084392892e-13,-3.89E-06,3.084392892e-13,-3.89E-06,1.090969448e-13,5.5118062436e-5
0.3375,7.0924042631e-6,-1.767491672,3.154694058e-13,-3.89E-06,3.154694058e-13,-3.89E-06,1.092862482e-13,5.5199840520e-5
0.338,7.0821161361e-6,-1.764877119,3.224651795e-13,-3.90E-06,3.224651795e-13,-3.90E-06,1.094740669e-13,5.5281618607e-5
0.3385,7.0716568584e-6,-1.7622703,3.294273770e-13,-3.90E-06,3.294273770e-13,-3.90E-06,1.096648419e-13,5.5363396696e-5
0.339,7.0610276134e-6,-1.759671181,3.363545756e-13,-3.91E-06,3.363545756e-13,-3.91E-06,1.098441404e-13,5.5445174787e-5
0.3395,7.0502298120e-6,-1.757079727,3.432485757e-13,-3.91E-06,3.432485757e-13,-3.91E-06,1.100219558e-13,5.5526952881e-5
0.34,7.0392647789e-6,-1.754495904,3.501073761e-13,-3.92E-06,3.501073761e-13,-3.92E-06,1.101993968e-13,5.5608730977e-5
0.3405,7.0281341209e-6,-1.751919679,3.569329859e-13,-3.93E-06,3.569329859e-13,-3.93E-06,1.103731343e-13,5.5690509076e-5
0.341,7.0168390114e-6,-1.749351018,3.637230839e-13,-3.93E-06,3.637230839e-13,-3.93E-06,1.105431677e-13,5.5772287177e-5
0.3415,7.0053809437e-6,-1.746789888,3.704783573e-13,-3.94E-06,3.704783573e-13,-3.94E-06,1.107094976e-13,5.5854065280e-5
0.342,6.9937612299e-6,-1.744236256,3.772002572e-13,-3.94E-06,3.772002572e-13,-3.94E-06,1.108699034e-13,5.5935843386e-5
0.3425,6.9819813844e-6,-1.741690089,3.838864469e-13,-3.95E-06,3.838864469e-13,-3.95E-06,1.110277163e-13,5.6017621495e-5
0.343,6.9700427311e-6,-1.739151354,3.905377934e-13,-3.96E-06,3.905377934e-13,-3.96E-06,1.111829358e-13,5.6099399606e-5
0.3435,6.9579463025e-6,-1.736620018,3.971543365e-13,-3.96E-06,3.971543365e-13,-3.96E-06,1.113444446e-13,5.6181177719e-5
0.344,6.9456938162e-6,-1.73409605,4.037369441e-13,-3.97E-06,4.037369441e-13,-3.97E-06,1.114955901e-13,5.6262955835e-5
0.3445,6.9332863185e-6,-1.731579416,4.102836514e-13,-3.97E-06,4.102836514e-13,-3.97E-06,1.116397011e-13,5.6344733953e-5
0.345,6.9207253677e-6,-1.729070086,4.167954735e-13,-3.98E-06,4.167954735e-13,-3.98E-06,1.117845515e-13,5.6426512074e-5
0.3455,6.9080123058e-6,-1.726568027,4.232726268e-13,-3.98E-06,4.232726268e-13,-3.98E-06,1.119256995e-13,5.6508290197e-5
0.346,6.8951481121e-6,-1.724073208,4.297135514e-13,-3.99E-06,4.297135514e-13,-3.99E-06,1.120642556e-13,5.6590068322e-5
0.3465,6.8821343763e-6,-1.721585597,4.361200245e-13,-4.00E-06,4.361200245e-13,-4.00E-06,1.122079917e-13,5.6671846450e-5
0.347,6.8689722135e-6,-1.719105163,4.424908554e-13,-4.00E-06,4.424908554e-13,-4.00E-06,1.123402546e-13,5.6753624581e-5
0.3475,6.8556630850e-6,-1.716631876,4.488263307e-13,-4.01E-06,4.488263307e-13,-4.01E-06,1.124665953e-13,5.6835402714e-5
0.348,6.8422083041e-6,-1.714165703,4.551262180e-13,-4.01E-06,4.551262180e-13,-4.01E-06,1.125958965e-13,5.6917180850e-5
0.3485,6.8286090661e-6,-1.711706615,4.613907153e-13,-4.02E-06,4.613907152e-13,-4.02E-06,1.127181653e-13,5.6998958988e-5
0.349,6.8148663487e-6,-1.70925458,4.676199347e-13,-4.02E-06,4.676199348e-13,-4.02E-06,1.128378440e-13,5.7080737128e-5
0.3495,6.8009819127e-6,-1.706809569,4.738121961e-13,-4.03E-06,4.738121961e-13,-4.03E-06,1.129560423e-13,5.7162515271e-5
0.35,6.7869564475e-6,-1.704371552,4.799700901e-13,-4.04E-06,4.799700901e-13,-4.04E-06,1.130716500e-13,5.7244293417e-5
0.3505,6.7727917789e-6,-1.701940498,4.860917832e-13,-4.04E-06,4.860917832e-13,-4.04E-06,1.131802273e-13,5.7326071565e-5
0.351,6.7584887393e-6,-1.699516377,4.921768753e-13,-4.05E-06,4.921768753e-13,-4.05E-06,1.132917655e-13,5.7407849716e-5
0.3515,6.7440487737e-6,-1.69709916,4.982268972e-13,-4.05E-06,4.982268972e-13,-4.05E-06,1.133929420e-13,5.7489627869e-5
0.352,6.7294729300e-6,-1.694688818,5.042411857e-13,-4.06E-06,5.042411857e-13,-4.06E-06,1.134948594e-13,5.7571406024e-5
0.3525,6.7147626197e-6,-1.692285321,5.102189137e-13,-4.06E-06,5.102189137e-13,-4.06E-06,1.135964087e-13,5.7653184183e-5
0.353,6.6999188954e-6,-1.689888639,5.161600391e-13,-4.07E-06,5.161600390e-13,-4.07E-06,1.136909273e-13,5.7734962343e-5
0.3535,6.6849429388e-6,-1.687498745,5.220657609e-13,-4.08E-06,5.220657609e-13,-4.08E-06,1.137839669e-13,5.7816740506e-5
0.354,6.6698361125e-6,-1.685115608,5.279355209e-13,-4.08E-06,5.279355209e-13,-4.08E-06,1.138721974e-13,5.7898518672e-5
0.3545,6.6545994854e-6,-1.682739201,5.337679708e-13,-4.09E-06,5.337679708e-13,-4.09E-06,1.139545085e-13,5.7980296840e-5
0.355,6.6392342103e-6,-1.680369495,5.395646750e-13,-4.09E-06,5.395646750e-13,-4.09E-06,1.140420033e-13,5.8062075011e-5
0.3555,6.6237416456e-6,-1.678006461,5.453247398e-13,-4.10E-06,5.453247398e-13,-4.10E-06,1.141224685e-13,5.8143853185e-5
0.356,6.6081227089e-6,-1.675650072,5.510485609e-13,-4.11E-06,5.510485609e-13,-4.11E-06,1.142025657e-13,5.8225631361e-5
0.3565,6.5923786307e-6,-1.673300299,5.567355517e-13,-4.11E-06,5.567355517e-13,-4.11E-06,1.142723031e-13,5.8307409539e-5
0.357,6.5765107219e-6,-1.670957114,5.623867130e-13,-4.12E-06,5.623867130e-13,-4.12E-06,1.143405634e-13,5.8389187720e-5
0.3575,6.5605201191e-6,-1.668620491,5.680007537e-13,-4.12E-06,5.680007537e-13,-4.12E-06,1.144117874e-13,5.8470965903e-5
0.358,6.5444076996e-6,-1.6662904,5.735781816e-13,-4.13E-06,5.735781815e-13,-4.13E-06,1.144748725e-13,5.8552744090e-5
0.3585,6.5281748851e-6,-1.663966815,5.791194810e-13,-4.13E-06,5.791194810e-13,-4.13E-06,1.145353707e-13,5.8634522278e-5
0.359,6.5118225937e-6,-1.661649709,5.846232367e-13,-4.14E-06,5.846232367e-13,-4.14E-06,1.145921717e-13,5.8716300470e-5
0.3595,6.4953521631e-6,-1.659339055,5.900902506e-13,-4.15E-06,5.900902506e-13,-4.15E-06,1.146463853e-13,5.8798078663e-5
0.36,6.4787645516e-6,-1.657034824,5.955204963e-13,-4.15E-06,5.955204963e-13,-4.15E-06,1.147002334e-13,5.8879856860e-5
0.3605,6.4620609540e-6,-1.654736992,6.009132135e-13,-4.16E-06,6.009132135e-13,-4.16E-06,1.147470536e-13,5.8961635059e-5
0.361,6.4452424634e-6,-1.65244553,6.062708466e-13,-4.16E-06,6.062708466e-13,-4.16E-06,1.147946186e-13,5.9043413260e-5
0.3615,6.4283101929e-6,-1.650160413,6.115902415e-13,-4.17E-06,6.115902415e-13,-4.17E-06,1.148329351e-13,5.9125191464e-5
0.362,6.4112649675e-6,-1.647881615,6.168727618e-13,-4.17E-06,6.168727618e-13,-4.17E-06,1.148786587e-13,5.9206969671e-5
0.3625,6.3941083836e-6,-1.645609108,6.221183366e-13,-4.18E-06,6.221183366e-13,-4.18E-06,1.149073628e-13,5.9288747880e-5
0.363,6.3768411773e-6,-1.643342867,6.273263299e-13,-4.19E-06,6.273263299e-13,-4.19E-06,1.149412534e-13,5.9370526092e-5
0.3635,6.3594646412e-6,-1.641082866,6.324973612e-13,-4.19E-06,6.324973612e-13,-4.19E-06,1.149747789e-13,5.9452304307e-5
0.364,6.3419794773e-6,-1.63882908,6.376314531e-13,-4.20E-06,6.376314531e-13,-4.20E-06,1.149957273e-13,5.9534082524e-5
0.3645,6.3243869664e-6,-1.636581482,6.427283301e-13,-4.20E-06,6.427283302e-13,-4.20E-06,1.150229723e-13,5.9615860744e-5
0.365,6.3066883558e-6,-1.634340047,6.477877493e-13,-4.21E-06,6.477877493e-13,-4.21E-06,1.150420811e-13,5.9697638966e-5
0.3655,6.2888844916e-6,-1.63210475,6.528094655e-13,-4.21E-06,6.528094655e-13,-4.21E-06,1.150574955e-13,5.9779417191e-5
0.366,6.2709764753e-6,-1.629875566,6.577944188e-13,-4.22E-06,6.577944188e-13,-4.22E-06,1.150725452e-13,5.9861195419e-5
0.3665,6.2529651523e-6,-1.627652469,6.627419710e-13,-4.23E-06,6.627419710e-13,-4.23E-06,1.150805697e-13,5.9942973649e-5
0.367,6.2348519205e-6,-1.625435434,6.676511792e-13,-4.23E-06,6.676511792e-13,-4.23E-06,1.150882304e-13,6.0024751882e-5
0.3675,6.2166375391e-6,-1.623224437,6.725240498e-13,-4.24E-06,6.725240498e-13,-4.24E-06,1.150899769e-13,6.0106530117e-5
0.368,6.1983231115e-6,-1.621019454,6.773586337e-13,-4.24E-06,6.773586337e-13,-4.24E-06,1.150935804e-13,6.0188308355e-5
0.3685,6.1799097263e-6,-1.618820458,6.821564252e-13,-4.25E-06,6.821564252e-13,-4.25E-06,1.150912695e-13,6.0270086596e-5
0.369,6.1613983673e-6,-1.616627427,6.869164234e-13,-4.26E-06,6.869164234e-13,-4.26E-06,1.150830446e-13,6.0351864839e-5
0.3695,6.1427899805e-6,-1.614440336,6.916377393e-13,-4.26E-06,6.916377393e-13,-4.26E-06,1.150744568e-13,6.0433643085e-5
0.37,6.1240855804e-6,-1.61225916,6.963225194e-13,-4.27E-06,6.963225193e-13,-4.27E-06,1.150655061e-13,6.0515421334e-5
0.3705,6.1052862249e-6,-1.610083877,7.009695950e-13,-4.27E-06,7.009695950e-13,-4.27E-06,1.150439805e-13,6.0597199585e-5
0.371,6.0863928524e-6,-1.60791446,7.055786249e-13,-4.28E-06,7.055786249e-13,-4.28E-06,1.150309748e-13,6.0678977839e-5
0.3715,6.0674064932e-6,-1.605750889,7.101506195e-13,-4.28E-06,7.101506195e-13,-4.28E-06,1.150076145e-13,6.0760756096e-5
0.372,6.0483279703e-6,-1.603593137,7.146841442e-13,-4.29E-06,7.146841442e-13,-4.29E-06,1.149805617e-13,6.0842534355e-5
0.3725,6.0291585542e-6,-1.601441182,7.191795291e-13,-4.30E-06,7.191795291e-13,-4.30E-06,1.149531473e-13,6.0924312617e-5
0.373,6.0098989042e-6,-1.599295001,7.236376281e-13,-4.30E-06,7.236376281e-13,-4.30E-06,1.149242612e-13,6.1006090882e-5
0.3735,5.9905503029e-6,-1.597154571,7.280583150e-13,-4.31E-06,7.280583150e-13,-4.31E-06,1.148894624e-13,6.1087869149e-5
0.374,5.9711134730e-6,-1.595019867,7.324399376e-13,-4.31E-06,7.324399376e-13,-4.31E-06,1.148520815e-13,6.1169647419e-5
0.3745,5.9515895011e-6,-1.592890868,7.367849371e-13,-4.32E-06,7.367849370e-13,-4.32E-06,1.148054584e-13,6.1251425691e-5
0.375,5.9319793320e-6,-1.590767551,7.410911102e-13,-4.32E-06,7.410911103e-13,-4.32E-06,1.147606945e-13,6.1333203967e-5
0.3755,5.9122838267e-6,-1.588649891,7.453595542e-13,-4.33E-06,7.453595542e-13,-4.33E-06,1.147144597e-13,6.1414982245e-5
0.376,5.8925038416e-6,-1.586537868,7.495898895e-13,-4.34E-06,7.495898895e-13,-4.34E-06,1.146634239e-13,6.1496760525e-5
0.3765,5.8726405681e-6,-1.584431458,7.537823835e-13,-4.34E-06,7.537823835e-13,-4.34E-06,1.146098070e-13,6.1578538809e-5
0.377,5.8526946791e-6,-1.58233064,7.579363836e-13,-4.35E-06,7.579363836e-13,-4.35E-06,1.145513889e-13,6.1660317095e-5
0.3775,5.8326674646e-6,-1.58023539,7.620533932e-13,-4.35E-06,7.620533932e-13,-4.35E-06,1.144926105e-13,6.1742095384e-5
0.378,5.8125594000e-6,-1.578145687,7.661316871e-13,-4.36E-06,7.661316871e-13,-4.36E-06,1.144245914e-13,6.1823873675e-5
0.3785,5.7923716630e-6,-1.576061509,7.701717445e-13,-4.36E-06,7.701717445e-13,-4.36E-06,1.143584326e-13,6.1905651969e-5
0.379,5.7721052914e-6,-1.573982833,7.741738004e-13,-4.37E-06,7.741738004e-13,-4.37E-06,1.142908038e-13,6.1987430266e-5
0.3795,5.7517607732e-6,-1.571909638,7.781379110e-13,-4.38E-06,7.781379110e-13,-4.38E-06,1.142172652e-13,6.2069208566e-5
0.38,5.7313393242e-6,-1.569841903,7.820636424e-13,-4.38E-06,7.820636424e-13,-4.38E-06,1.141367052e-13,6.2150986868e-5
0.3805,5.7108417888e-6,-1.567779605,7.859510441e-13,-4.39E-06,7.859510441e-13,-4.39E-06,1.140580080e-13,6.2232765173e-5
0.381,5.6902691924e-6,-1.565722723,7.898001451e-13,-4.39E-06,7.898001451e-13,-4.39E-06,1.139756200e-13,6.2314543481e-5
0.3815,5.6696220548e-6,-1.563671237,7.936123566e-13,-4.40E-06,7.936123566e-13,-4.40E-06,1.138873230e-13,6.2396321792e-5
0.382,5.6489016767e-6,-1.561625123,7.973842662e-13,-4.41E-06,7.973842661e-13,-4.41E-06,1.137986676e-13,6.2478100105e-5
0.3825,5.6281086694e-6,-1.559584363,8.011193062e-13,-4.41E-06,8.011193062e-13,-4.41E-06,1.137041026e-13,6.2559878421e-5
0.383,5.6072440160e-6,-1.557548934,8.048160214e-13,-4.42E-06,8.048160214e-13,-4.42E-06,1.136047393e-13,6.2641656740e-5
0.3835,5.5863084432e-6,-1.555518815,8.084744878e-13,-4.42E-06,8.084744878e-13,-4.42E-06,1.135116785e-13,6.2723435061e-5
